TIME,S1,S2,S1_NORM,S2_NORM,THR1,THR2
161608,3444,3801,0.9990884229717412,0.9988992845349477,1801.5,1988
,,,,,,
161708,3447,3803,1,0.9994496422674739,1801.5,1988
,,,,,,
161808,3440,3803,0.9978729869340626,0.9994496422674739,1801.5,1988
,,,,,,
161908,3431,3807,0.995138256,1,1801.5,1988
,,,,,,
162008,3447,3789,1,0.9955971381397909,1801.5,1988
,,,,,,
162108,3443,3807,0.9987845639623215,1,1801.5,1988
,,,,,,
162208,3444,3399,0.9990884229717412,0.8882773802971932,1801.5,1988
,,,,,,
162308,3443,3804,0.9987845639623215,0.999724821,1801.5,1988
,,,,,,
162408,3445,3803,0.9993922819811607,0.9994496422674739,1801.5,1988
,,,,,,
162508,3439,3803,0.9975691279246429,0.9994496422674739,1801.5,1988
,,,,,,
162608,3440,3803,0.9978729869340626,0.9994496422674739,1801.5,1988
,,,,,,
162708,3445,3804,0.9993922819811607,0.999724821,1801.5,1988
,,,,,,
162808,3445,3805,0.9993922819811607,1,1801.5,1988
,,,,,,
162908,3440,3803,0.9978729869340626,0.9994496422674739,1801.5,1988
,,,,,,
163008,3439,3802,0.9975691279246429,0.9991744634012107,1801.5,1988
,,,,,,
163108,3437,3797,0.9969614099058037,0.9977985690698954,1801.5,1988
,,,,,,
163208,3451,3799,1,0.9983489268024216,1801.5,1988
,,,,,,
163308,3439,3803,0.9975691279246429,0.9994496422674739,1801.5,1988
,,,,,,
163408,3444,3810,0.9990884229717412,1,1801.5,1988
,,,,,,
163508,3443,3806,0.9987845639623215,1,1801.5,1988
,,,,,,
163608,3445,3803,0.9993922819811607,0.9994496422674739,1801.5,1988
,,,,,,
163708,3443,3801,0.9987845639623215,0.9988992845349477,1801.5,1988
,,,,,,
163808,3443,3803,0.9987845639623215,0.9994496422674739,1801.5,1988
,,,,,,
163908,3440,3801,0.9978729869340626,0.9988992845349477,1801.5,1988
,,,,,,
164008,3443,3801,0.9987845639623215,0.9988992845349477,1801.5,1988
,,,,,,
164108,3445,3805,0.9993922819811607,1,1801.5,1988
,,,,,,
164208,3475,3802,1,0.9991744634012107,1801.5,1988
,,,,,,
164308,3446,3805,0.9996961409905804,1,1801.5,1988
,,,,,,
164408,3511,3801,1,0.9988992845349477,1801.5,1988
,,,,,,
164508,3443,4043,0.9987845639623215,1,1801.5,1988
,,,,,,
164608,3443,3804,0.9987845639623215,0.999724821,1801.5,1988
,,,,,,
164708,3440,3806,0.9978729869340626,1,1801.5,1988
,,,,,,
164808,3439,3801,0.9975691279246429,0.9988992845349477,1801.5,1988
,,,,,,
164908,3443,3801,0.9987845639623215,0.9988992845349477,1801.5,1988
,,,,,,
165008,3443,3803,0.9987845639623215,0.9994496422674739,1801.5,1988
,,,,,,
165108,3439,3803,0.9975691279246429,0.9994496422674739,1801.5,1988
,,,,,,
165208,3439,3803,0.9975691279246429,0.9994496422674739,1801.5,1988
,,,,,,
165308,3447,3804,1,0.999724821,1801.5,1988
,,,,,,
165408,3449,3801,1,0.9988992845349477,1801.5,1988
,,,,,,
165508,3467,3801,1,0.9988992845349477,1801.5,1988
,,,,,,
165608,3437,3796,0.9969614099058037,0.9975233902036323,1801.5,1988
,,,,,,
165708,3383,3795,0.9805530233971437,0.9972482113373693,1801.5,1988
,,,,,,
165808,3440,3803,0.9978729869340626,0.9994496422674739,1801.5,1988
,,,,,,
165908,3443,3801,0.9987845639623215,0.9988992845349477,1801.5,1988
,,,,,,
166008,3439,3805,0.9975691279246429,1,1801.5,1988
,,,,,,
166108,3439,3800,0.9975691279246429,0.9986241056686846,1801.5,1988
,,,,,,
166208,3443,3801,0.9987845639623215,0.9988992845349477,1801.5,1988
,,,,,,
166308,3439,3801,0.9975691279246429,0.9988992845349477,1801.5,1988
,,,,,,
166408,3439,3800,0.9975691279246429,0.9986241056686846,1801.5,1988
,,,,,,
166508,3443,3803,0.9987845639623215,0.9994496422674739,1801.5,1988
,,,,,,
166608,3447,3811,1,1,1801.5,1988
,,,,,,
166708,3469,3827,1,1,1801.5,1988
,,,,,,
166808,3531,3839,1,1,1801.5,1988
,,,,,,
166908,3303,3302,0.9562443026435734,0.8615850302696753,1801.5,1988
,,,,,,
167008,107,134,0,0,1801.5,1988
,,,,,,
167108,107,116,0,0,1801.5,1988
,,,,,,
167208,115,119,0,0,1801.5,1988
,,,,,,
167308,115,121,0,0,1801.5,1988
,,,,,,
167408,111,121,0,0,1801.5,1988
,,,,,,
167508,126,135,0,0,1801.5,1988
,,,,,,
167608,3565,3836,1,1,1801.5,1988
,,,,,,
167708,3557,3861,1,1,1801.5,1988
,,,,,,
167808,3517,3833,1,1,1801.5,1988
,,,,,,
167908,3504,3823,1,1,1801.5,1988
,,,,,,
168008,3499,3851,1,1,1801.5,1988
,,,,,,
168108,3518,3823,1,1,1801.5,1988
,,,,,,
168208,3501,3839,1,1,1801.5,1988
,,,,,,
168308,3503,3829,1,1,1801.5,1988
,,,,,,
168408,3507,3827,1,1,1801.5,1988
,,,,,,
168508,3509,3828,1,1,1801.5,1988
,,,,,,
168608,3512,3832,1,1,1801.5,1988
,,,,,,
168708,3525,3831,1,1,1801.5,1988
,,,,,,
168808,3535,3848,1,1,1801.5,1988
,,,,,,
168908,3551,3859,1,1,1801.5,1988
,,,,,,
169008,3535,3835,1,1,1801.5,1988
,,,,,,
169108,3477,3823,1,1,1801.5,1988
,,,,,,
169208,3496,3867,1,1,1801.5,1988
,,,,,,
169308,3491,3894,1,1,1801.5,1988
,,,,,,
169408,3487,3813,1,1,1801.5,1988
,,,,,,
169508,3487,3608,1,0.945789763,1801.5,1988
,,,,,,
169608,3493,3818,1,1,1801.5,1988
,,,,,,
169708,3493,3814,1,1,1801.5,1988
,,,,,,
169808,3491,3814,1,1,1801.5,1988
,,,,,,
169908,3491,3816,1,1,1801.5,1988
,,,,,,
170008,3488,3815,1,1,1801.5,1988
,,,,,,
170108,3492,3816,1,1,1801.5,1988
,,,,,,
170208,3543,3815,1,1,1801.5,1988
,,,,,,
170308,3513,3787,1,0.9950467804072647,1801.5,1988
,,,,,,
170408,3487,3817,1,1,1801.5,1988
,,,,,,
170508,3479,3839,1,1,1801.5,1988
,,,,,,
170608,3491,3811,1,1,1801.5,1988
,,,,,,
170708,3491,3835,1,1,1801.5,1988
,,,,,,
170808,3492,3819,1,1,1801.5,1988
,,,,,,
170908,3491,3815,1,1,1801.5,1988
,,,,,,
171008,3488,3813,1,1,1801.5,1988
,,,,,,
171108,3492,3813,1,1,1801.5,1988
,,,,,,
171208,3491,3812,1,1,1801.5,1988
,,,,,,
171308,3491,3815,1,1,1801.5,1988
,,,,,,
171408,3493,3813,1,1,1801.5,1988
,,,,,,
171508,3480,3814,1,1,1801.5,1988
,,,,,,
171608,3494,3815,1,1,1801.5,1988
,,,,,,
171708,3494,3847,1,1,1801.5,1988
,,,,,,
171808,3515,3811,1,1,1801.5,1988
,,,,,,
171908,3492,3710,1,0.9738580077050083,1801.5,1988
,,,,,,
172008,3493,3817,1,1,1801.5,1988
,,,,,,
172108,3491,3815,1,1,1801.5,1988
,,,,,,
172208,3488,3816,1,1,1801.5,1988
,,,,,,
172308,3491,3815,1,1,1801.5,1988
,,,,,,
172408,3493,3814,1,1,1801.5,1988
,,,,,,
172508,3492,3813,1,1,1801.5,1988
,,,,,,
172608,3492,3815,1,1,1801.5,1988
,,,,,,
172708,3495,3815,1,1,1801.5,1988
,,,,,,
172808,3487,3813,1,1,1801.5,1988
,,,,,,
172908,3497,3823,1,1,1801.5,1988
,,,,,,
173008,3492,3815,1,1,1801.5,1988
,,,,,,
173108,3487,3815,1,1,1801.5,1988
,,,,,,
173208,3488,3816,1,1,1801.5,1988
,,,,,,
173308,3491,3817,1,1,1801.5,1988
,,,,,,
173408,3492,3817,1,1,1801.5,1988
,,,,,,
173508,3491,3813,1,1,1801.5,1988
,,,,,,
173608,3491,3813,1,1,1801.5,1988
,,,,,,
173708,3491,3813,1,1,1801.5,1988
,,,,,,
173808,3467,3814,1,1,1801.5,1988
,,,,,,
173908,3531,3819,1,1,1801.5,1988
,,,,,,
174008,3471,3823,1,1,1801.5,1988
,,,,,,
174108,3504,3899,1,1,1801.5,1988
,,,,,,
174208,3501,3820,1,1,1801.5,1988
,,,,,,
174308,3503,3821,1,1,1801.5,1988
,,,,,,
174408,3500,3821,1,1,1801.5,1988
,,,,,,
174508,3499,3822,1,1,1801.5,1988
,,,,,,
174608,3501,3822,1,1,1801.5,1988
,,,,,,
174708,3501,3822,1,1,1801.5,1988
,,,,,,
174808,3502,3823,1,1,1801.5,1988
,,,,,,
174908,3502,3820,1,1,1801.5,1988
,,,,,,
175008,3503,3817,1,1,1801.5,1988
,,,,,,
175108,3497,3823,1,1,1801.5,1988
,,,,,,
175208,3498,3821,1,1,1801.5,1988
,,,,,,
175308,3507,3852,1,1,1801.5,1988
,,,,,,
175408,3503,3802,1,0.9991744634012107,1801.5,1988
,,,,,,
175508,3482,3877,1,1,1801.5,1988
,,,,,,
175608,3501,3820,1,1,1801.5,1988
,,,,,,
175708,3501,3823,1,1,1801.5,1988
,,,,,,
175808,3503,3822,1,1,1801.5,1988
,,,,,,
175908,3502,3823,1,1,1801.5,1988
,,,,,,
176008,3501,3823,1,1,1801.5,1988
,,,,,,
7208,3487,3811,1,1,1801.5,1988
,,,,,,
7308,3497,3813,1,1,1801.5,1988
,,,,,,
7408,3492,3812,1,1,1801.5,1988
,,,,,,
7508,3487,3813,1,1,1801.5,1988
,,,,,,
7608,3487,3811,1,1,1801.5,1988
,,,,,,
7708,3488,3812,1,1,1801.5,1988
,,,,,,
7808,3487,3815,1,1,1801.5,1988
,,,,,,
7908,3492,3811,1,1,1801.5,1988
,,,,,,
8008,3491,3811,1,1,1801.5,1988
,,,,,,
8108,3491,3813,1,1,1801.5,1988
,,,,,,
8208,3492,3807,1,1,1801.5,1988
,,,,,,
8308,3491,3812,1,1,1801.5,1988
,,,,,,
8408,3493,3812,1,1,1801.5,1988
,,,,,,
8508,3491,3815,1,1,1801.5,1988
,,,,,,
8608,3492,3813,1,1,1801.5,1988
,,,,,,
8708,3492,3812,1,1,1801.5,1988
,,,,,,
8808,3479,3813,1,1,1801.5,1988
,,,,,,
8908,3487,3812,1,1,1801.5,1988
,,,,,,
9008,3471,3813,1,1,1801.5,1988
,,,,,,
9108,3486,3814,1,1,1801.5,1988
,,,,,,
9208,3499,3813,1,1,1801.5,1988
,,,,,,
9308,3490,3811,1,1,1801.5,1988
,,,,,,
9408,3493,3813,1,1,1801.5,1988
,,,,,,
9508,3492,3813,1,1,1801.5,1988
,,,,,,
9608,3491,3815,1,1,1801.5,1988
,,,,,,
9708,3493,3849,1,1,1801.5,1988
,,,,,,
9808,3491,3814,1,1,1801.5,1988
,,,,,,
9908,3493,3815,1,1,1801.5,1988
,,,,,,
10008,3487,3811,1,1,1801.5,1988
,,,,,,
10108,3492,3815,1,1,1801.5,1988
,,,,,,
10208,3487,3811,1,1,1801.5,1988
,,,,,,
10308,3493,3815,1,1,1801.5,1988
,,,,,,
10408,3493,3816,1,1,1801.5,1988
,,,,,,
10508,3494,3813,1,1,1801.5,1988
,,,,,,
10608,3487,3823,1,1,1801.5,1988
,,,,,,
10708,3493,3814,1,1,1801.5,1988
,,,,,,
10808,3493,3812,1,1,1801.5,1988
,,,,,,
10908,3493,3815,1,1,1801.5,1988
,,,,,,
11008,3493,3815,1,1,1801.5,1988
,,,,,,
11108,3493,3813,1,1,1801.5,1988
,,,,,,
11208,3493,3813,1,1,1801.5,1988
,,,,,,
11308,3497,3847,1,1,1801.5,1988
,,,,,,
11408,3495,3815,1,1,1801.5,1988
,,,,,,
11508,3484,3815,1,1,1801.5,1988
,,,,,,
11608,3494,3815,1,1,1801.5,1988
,,,,,,
11708,3488,3815,1,1,1801.5,1988
,,,,,,
11808,3491,3812,1,1,1801.5,1988
,,,,,,
11908,3492,3813,1,1,1801.5,1988
,,,,,,
12008,3656,3819,1,1,1801.5,1988
,,,,,,
12108,3484,3814,1,1,1801.5,1988
,,,,,,
12208,3493,3815,1,1,1801.5,1988
,,,,,,
12308,3491,3813,1,1,1801.5,1988
,,,,,,
12408,3494,3811,1,1,1801.5,1988
,,,,,,
12508,3493,3815,1,1,1801.5,1988
,,,,,,
12608,3491,3792,1,0.996422675,1801.5,1988
,,,,,,
12708,3482,3814,1,1,1801.5,1988
,,,,,,
12808,3493,3815,1,1,1801.5,1988
,,,,,,
12908,3513,3815,1,1,1801.5,1988
,,,,,,
13008,3520,3813,1,1,1801.5,1988
,,,,,,
13108,3499,3813,1,1,1801.5,1988
,,,,,,
13208,3488,3815,1,1,1801.5,1988
,,,,,,
13308,3488,3813,1,1,1801.5,1988
,,,,,,
13408,3491,3810,1,1,1801.5,1988
,,,,,,
13508,3491,3811,1,1,1801.5,1988
,,,,,,
13608,3493,3813,1,1,1801.5,1988
,,,,,,
13708,3491,3814,1,1,1801.5,1988
,,,,,,
13808,3491,3831,1,1,1801.5,1988
,,,,,,
13908,3491,3813,1,1,1801.5,1988
,,,,,,
14008,3493,3812,1,1,1801.5,1988
,,,,,,
14108,3493,3811,1,1,1801.5,1988
,,,,,,
14208,3429,3813,0.9945305378304466,1,1801.5,1988
,,,,,,
14308,3493,3816,1,1,1801.5,1988
,,,,,,
14408,3492,3815,1,1,1801.5,1988
,,,,,,
14508,3493,3817,1,1,1801.5,1988
,,,,,,
14608,3491,3817,1,1,1801.5,1988
,,,,,,
14708,3494,3816,1,1,1801.5,1988
,,,,,,
14808,3495,3816,1,1,1801.5,1988
,,,,,,
14908,3495,3819,1,1,1801.5,1988
,,,,,,
15008,3495,3849,1,1,1801.5,1988
,,,,,,
15108,3494,3815,1,1,1801.5,1988
,,,,,,
15208,3493,3814,1,1,1801.5,1988
,,,,,,
15308,3491,3817,1,1,1801.5,1988
,,,,,,
15408,3476,3815,1,1,1801.5,1988
,,,,,,
15508,3491,3767,1,0.9895432030820033,1801.5,1988
,,,,,,
15608,3455,3816,1,1,1801.5,1988
,,,,,,
15708,3493,3813,1,1,1801.5,1988
,,,,,,
15808,3492,3812,1,1,1801.5,1988
,,,,,,
15908,3493,3815,1,1,1801.5,1988
,,,,,,
16008,3492,3813,1,1,1801.5,1988
,,,,,,
16108,3493,3817,1,1,1801.5,1988
,,,,,,
16208,3491,3820,1,1,1801.5,1988
,,,,,,
16308,3486,3823,1,1,1801.5,1988
,,,,,,
16408,3503,3815,1,1,1801.5,1988
,,,,,,
16508,3487,3815,1,1,1801.5,1988
,,,,,,
16608,3488,3815,1,1,1801.5,1988
,,,,,,
16708,3490,3813,1,1,1801.5,1988
,,,,,,
16808,3492,3813,1,1,1801.5,1988
,,,,,,
16908,3527,3816,1,1,1801.5,1988
,,,,,,
17008,3479,3836,1,1,1801.5,1988
,,,,,,
17108,3488,3814,1,1,1801.5,1988
,,,,,,
17208,3491,3813,1,1,1801.5,1988
,,,,,,
17308,3492,3941,1,1,1801.5,1988
,,,,,,
17408,3493,3812,1,1,1801.5,1988
,,,,,,
17508,3501,3819,1,1,1801.5,1988
,,,,,,
17608,3528,3815,1,1,1801.5,1988
,,,,,,
17708,3485,3815,1,1,1801.5,1988
,,,,,,
17808,3492,3815,1,1,1801.5,1988
,,,,,,
17908,3493,3813,1,1,1801.5,1988
,,,,,,
18008,3498,3893,1,1,1801.5,1988
,,,,,,
18108,3488,3813,1,1,1801.5,1988
,,,,,,
18208,3491,3814,1,1,1801.5,1988
,,,,,,
18308,3655,3838,1,1,1801.5,1988
,,,,,,
18408,3488,3815,1,1,1801.5,1988
,,,,,,
18508,3491,3847,1,1,1801.5,1988
,,,,,,
18608,3491,3813,1,1,1801.5,1988
,,,,,,
18708,3485,3803,1,0.9994496422674739,1801.5,1988
,,,,,,
18808,3491,3813,1,1,1801.5,1988
,,,,,,
18908,3477,3815,1,1,1801.5,1988
,,,,,,
19008,3497,3811,1,1,1801.5,1988
,,,,,,
19108,3492,3813,1,1,1801.5,1988
,,,,,,
19208,3487,3815,1,1,1801.5,1988
,,,,,,
19308,3492,3815,1,1,1801.5,1988
,,,,,,
19408,3487,3819,1,1,1801.5,1988
,,,,,,
19508,3488,3815,1,1,1801.5,1988
,,,,,,
19608,3493,3813,1,1,1801.5,1988
,,,,,,
19708,3492,3811,1,1,1801.5,1988
,,,,,,
19808,3495,3813,1,1,1801.5,1988
,,,,,,
19908,3491,3815,1,1,1801.5,1988
,,,,,,
20008,3451,3814,1,1,1801.5,1988
,,,,,,
20108,3487,3813,1,1,1801.5,1988
,,,,,,
20208,3495,3807,1,1,1801.5,1988
,,,,,,
20308,3469,3811,1,1,1801.5,1988
,,,,,,
20408,3488,3899,1,1,1801.5,1988
,,,,,,
20508,3491,3812,1,1,1801.5,1988
,,,,,,
20608,3479,3813,1,1,1801.5,1988
,,,,,,
20708,3491,3815,1,1,1801.5,1988
,,,,,,
20808,3493,3815,1,1,1801.5,1988
,,,,,,
20908,3491,3815,1,1,1801.5,1988
,,,,,,
21008,3488,3815,1,1,1801.5,1988
,,,,,,
21108,3493,3811,1,1,1801.5,1988
,,,,,,
21208,3487,3812,1,1,1801.5,1988
,,,,,,
21308,3488,3814,1,1,1801.5,1988
,,,,,,
21408,3488,3817,1,1,1801.5,1988
,,,,,,
21508,3470,3805,1,1,1801.5,1988
,,,,,,
21608,3493,3799,1,0.9983489268024216,1801.5,1988
,,,,,,
21708,3491,3815,1,1,1801.5,1988
,,,,,,
21808,3491,3813,1,1,1801.5,1988
,,,,,,
21908,3491,3815,1,1,1801.5,1988
,,,,,,
22008,3491,3811,1,1,1801.5,1988
,,,,,,
22108,3493,3814,1,1,1801.5,1988
,,,,,,
22208,3488,3811,1,1,1801.5,1988
,,,,,,
22308,3493,3813,1,1,1801.5,1988
,,,,,,
22408,3492,3812,1,1,1801.5,1988
,,,,,,
22508,3469,3819,1,1,1801.5,1988
,,,,,,
22608,3493,3811,1,1,1801.5,1988
,,,,,,
22708,3493,3813,1,1,1801.5,1988
,,,,,,
22808,3491,3811,1,1,1801.5,1988
,,,,,,
22908,3494,3815,1,1,1801.5,1988
,,,,,,
23008,3493,3817,1,1,1801.5,1988
,,,,,,
23108,3493,3813,1,1,1801.5,1988
,,,,,,
23208,3495,3815,1,1,1801.5,1988
,,,,,,
23308,3493,3815,1,1,1801.5,1988
,,,,,,
23408,3491,3813,1,1,1801.5,1988
,,,,,,
23508,3491,3813,1,1,1801.5,1988
,,,,,,
23608,3488,3813,1,1,1801.5,1988
,,,,,,
23708,3491,3815,1,1,1801.5,1988
,,,,,,
23808,3493,3813,1,1,1801.5,1988
,,,,,,
23908,3486,3815,1,1,1801.5,1988
,,,,,,
24008,3493,3827,1,1,1801.5,1988
,,,,,,
24108,3450,3813,1,1,1801.5,1988
,,,,,,
24208,3492,3813,1,1,1801.5,1988
,,,,,,
24308,3491,3813,1,1,1801.5,1988
,,,,,,
24408,3491,3815,1,1,1801.5,1988
,,,,,,
24508,3492,3822,1,1,1801.5,1988
,,,,,,
24608,3491,3813,1,1,1801.5,1988
,,,,,,
24708,3488,3811,1,1,1801.5,1988
,,,,,,
24808,3487,3813,1,1,1801.5,1988
,,,,,,
24908,3491,3812,1,1,1801.5,1988
,,,,,,
25008,3488,3813,1,1,1801.5,1988
,,,,,,
25108,3509,3821,1,1,1801.5,1988
,,,,,,
25208,3470,3813,1,1,1801.5,1988
,,,,,,
25308,3487,3815,1,1,1801.5,1988
,,,,,,
25408,3488,3817,1,1,1801.5,1988
,,,,,,
25508,3492,3813,1,1,1801.5,1988
,,,,,,
25608,3493,3815,1,1,1801.5,1988
,,,,,,
25708,3491,3815,1,1,1801.5,1988
,,,,,,
25808,3495,3811,1,1,1801.5,1988
,,,,,,
25908,3495,3815,1,1,1801.5,1988
,,,,,,
26008,3494,3815,1,1,1801.5,1988
,,,,,,
26108,3443,3815,0.9987845639623215,1,1801.5,1988
,,,,,,
26208,3491,3811,1,1,1801.5,1988
,,,,,,
26308,3495,3827,1,1,1801.5,1988
,,,,,,
26408,3493,3811,1,1,1801.5,1988
,,,,,,
26508,3496,3814,1,1,1801.5,1988
,,,,,,
26608,3493,3815,1,1,1801.5,1988
,,,,,,
26708,3493,3816,1,1,1801.5,1988
,,,,,,
26808,3488,3813,1,1,1801.5,1988
,,,,,,
26908,3488,3813,1,1,1801.5,1988
,,,,,,
27008,3491,3811,1,1,1801.5,1988
,,,,,,
27108,3477,3811,1,1,1801.5,1988
,,,,,,
27208,3487,3813,1,1,1801.5,1988
,,,,,,
27308,3495,3815,1,1,1801.5,1988
,,,,,,
27408,3491,3839,1,1,1801.5,1988
,,,,,,
27508,3491,3815,1,1,1801.5,1988
,,,,,,
27608,3492,3811,1,1,1801.5,1988
,,,,,,
27708,3493,3815,1,1,1801.5,1988
,,,,,,
27808,3487,3817,1,1,1801.5,1988
,,,,,,
27908,3493,3815,1,1,1801.5,1988
,,,,,,
28008,3491,3813,1,1,1801.5,1988
,,,,,,
28108,3495,3815,1,1,1801.5,1988
,,,,,,
28208,3495,3817,1,1,1801.5,1988
,,,,,,
28308,3493,3811,1,1,1801.5,1988
,,,,,,
28408,3493,3817,1,1,1801.5,1988
,,,,,,
28508,3495,3815,1,1,1801.5,1988
,,,,,,
28608,3492,3815,1,1,1801.5,1988
,,,,,,
28708,3488,3815,1,1,1801.5,1988
,,,,,,
28808,3492,3814,1,1,1801.5,1988
,,,,,,
28908,3488,3814,1,1,1801.5,1988
,,,,,,
29008,3492,3811,1,1,1801.5,1988
,,,,,,
29108,3491,3812,1,1,1801.5,1988
,,,,,,
29208,3497,3815,1,1,1801.5,1988
,,,,,,
29308,3493,3813,1,1,1801.5,1988
,,,,,,
29408,3495,3815,1,1,1801.5,1988
,,,,,,
29508,3494,3813,1,1,1801.5,1988
,,,,,,
29608,3488,3812,1,1,1801.5,1988
,,,,,,
29708,3495,3815,1,1,1801.5,1988
,,,,,,
29808,3487,3815,1,1,1801.5,1988
,,,,,,
29908,3492,3814,1,1,1801.5,1988
,,,,,,
30008,3493,3814,1,1,1801.5,1988
,,,,,,
30108,3493,3815,1,1,1801.5,1988
,,,,,,
30208,3485,3813,1,1,1801.5,1988
,,,,,,
30308,3483,3799,1,0.9983489268024216,1801.5,1988
,,,,,,
30408,3502,3805,1,1,1801.5,1988
,,,,,,
30508,3492,3805,1,1,1801.5,1988
,,,,,,
30608,3492,3815,1,1,1801.5,1988
,,,,,,
30708,3492,3814,1,1,1801.5,1988
,,,,,,
30808,3492,3815,1,1,1801.5,1988
,,,,,,
30908,3535,3867,1,1,1801.5,1988
,,,,,,
31008,3492,3813,1,1,1801.5,1988
,,,,,,
31108,3491,3813,1,1,1801.5,1988
,,,,,,
31208,3492,3813,1,1,1801.5,1988
,,,,,,
31308,3495,3815,1,1,1801.5,1988
,,,,,,
31408,3481,3773,1,0.9911942762795817,1801.5,1988
,,,,,,
31508,3490,3818,1,1,1801.5,1988
,,,,,,
31608,3493,3813,1,1,1801.5,1988
,,,,,,
31708,3496,3817,1,1,1801.5,1988
,,,,,,
31808,3492,3811,1,1,1801.5,1988
,,,,,,
31908,3491,3814,1,1,1801.5,1988
,,,,,,
32008,3492,3812,1,1,1801.5,1988
,,,,,,
32108,3492,3812,1,1,1801.5,1988
,,,,,,
32208,3491,3811,1,1,1801.5,1988
,,,,,,
32308,3450,3815,1,1,1801.5,1988
,,,,,,
32408,3495,3811,1,1,1801.5,1988
,,,,,,
32508,3483,3815,1,1,1801.5,1988
,,,,,,
32608,3479,3813,1,1,1801.5,1988
,,,,,,
32708,3492,3887,1,1,1801.5,1988
,,,,,,
32808,3491,3813,1,1,1801.5,1988
,,,,,,
32908,3491,3814,1,1,1801.5,1988
,,,,,,
33008,3487,3813,1,1,1801.5,1988
,,,,,,
33108,3493,3812,1,1,1801.5,1988
,,,,,,
33208,3493,3811,1,1,1801.5,1988
,,,,,,
33308,3492,3811,1,1,1801.5,1988
,,,,,,
33408,3491,3813,1,1,1801.5,1988
,,,,,,
33508,3493,3815,1,1,1801.5,1988
,,,,,,
33608,3480,3796,1,0.9975233902036323,1801.5,1988
,,,,,,
33708,3491,3748,1,0.9843148046230049,1801.5,1988
,,,,,,
33808,3495,3813,1,1,1801.5,1988
,,,,,,
33908,3492,3813,1,1,1801.5,1988
,,,,,,
34008,3493,3816,1,1,1801.5,1988
,,,,,,
34108,3493,3811,1,1,1801.5,1988
,,,,,,
34208,3492,3813,1,1,1801.5,1988
,,,,,,
34308,3491,3813,1,1,1801.5,1988
,,,,,,
34408,3492,3819,1,1,1801.5,1988
,,,,,,
34508,3565,3815,1,1,1801.5,1988
,,,,,,
34608,3492,3806,1,1,1801.5,1988
,,,,,,
34708,3487,3813,1,1,1801.5,1988
,,,,,,
34808,3493,3852,1,1,1801.5,1988
,,,,,,
34908,3487,3813,1,1,1801.5,1988
,,,,,,
35008,3492,3811,1,1,1801.5,1988
,,,,,,
35108,3492,3813,1,1,1801.5,1988
,,,,,,
35208,3487,3811,1,1,1801.5,1988
,,,,,,
35308,3491,3811,1,1,1801.5,1988
,,,,,,
35408,3491,3813,1,1,1801.5,1988
,,,,,,
35508,3491,3813,1,1,1801.5,1988
,,,,,,
35608,3487,3813,1,1,1801.5,1988
,,,,,,
35708,3483,3771,1,0.9906439185470556,1801.5,1988
,,,,,,
35808,3471,3788,1,0.9953219592735278,1801.5,1988
,,,,,,
35908,3488,3797,1,0.9977985690698954,1801.5,1988
,,,,,,
36008,3492,3811,1,1,1801.5,1988
,,,,,,
36108,3488,3814,1,1,1801.5,1988
,,,,,,
36208,3492,3815,1,1,1801.5,1988
,,,,,,
36308,3492,3803,1,0.9994496422674739,1801.5,1988
,,,,,,
36408,3488,3813,1,1,1801.5,1988
,,,,,,
36508,3493,3813,1,1,1801.5,1988
,,,,,,
36608,3488,3813,1,1,1801.5,1988
,,,,,,
36708,3499,3815,1,1,1801.5,1988
,,,,,,
36808,3493,3815,1,1,1801.5,1988
,,,,,,
36908,3471,3816,1,1,1801.5,1988
,,,,,,
37008,3488,3813,1,1,1801.5,1988
,,,,,,
37108,3488,3813,1,1,1801.5,1988
,,,,,,
37208,3481,3847,1,1,1801.5,1988
,,,,,,
37308,3492,3818,1,1,1801.5,1988
,,,,,,
37408,3493,3815,1,1,1801.5,1988
,,,,,,
37508,3485,3813,1,1,1801.5,1988
,,,,,,
37608,3493,3815,1,1,1801.5,1988
,,,,,,
37708,3493,3817,1,1,1801.5,1988
,,,,,,
37808,3449,3813,1,1,1801.5,1988
,,,,,,
37908,3495,3813,1,1,1801.5,1988
,,,,,,
38008,3503,3813,1,1,1801.5,1988
,,,,,,
38108,3490,3851,1,1,1801.5,1988
,,,,,,
38208,3491,3815,1,1,1801.5,1988
,,,,,,
38308,3491,3815,1,1,1801.5,1988
,,,,,,
38408,3491,3811,1,1,1801.5,1988
,,,,,,
38508,3491,3815,1,1,1801.5,1988
,,,,,,
38608,3492,3815,1,1,1801.5,1988
,,,,,,
38708,3488,3813,1,1,1801.5,1988
,,,,,,
38808,3487,3813,1,1,1801.5,1988
,,,,,,
38908,3493,3813,1,1,1801.5,1988
,,,,,,
39008,3491,3813,1,1,1801.5,1988
,,,,,,
39108,3478,3803,1,0.9994496422674739,1801.5,1988
,,,,,,
39208,3493,3821,1,1,1801.5,1988
,,,,,,
39308,3499,3815,1,1,1801.5,1988
,,,,,,
39408,3491,3811,1,1,1801.5,1988
,,,,,,
39508,3491,3815,1,1,1801.5,1988
,,,,,,
39608,3492,3815,1,1,1801.5,1988
,,,,,,
39708,3491,3813,1,1,1801.5,1988
,,,,,,
39808,3488,3813,1,1,1801.5,1988
,,,,,,
39908,3487,3811,1,1,1801.5,1988
,,,,,,
40008,3488,3815,1,1,1801.5,1988
,,,,,,
